,nr,q_nr,theory_nr,theory,question,answer,meta_folder,meta_file,meta_depth,meta_id,D_maxD,D_NFact,D_NRule,Q_Dep,Q_Len,Q_strategy,Q_proofs,formulated_facts_str,formulated_rules_str,resulted_new_facts_list,formulated_query_list,answer_code,answer_LLM
135,64759,6,4495,The dog does not visit the lion. The lion is big. The lion is blue. The lion sees the dog. The lion visits the dog. The rabbit is blue. The rabbit is cold. If something is cold and it does not visit the lion then the lion sees the dog. If the rabbit is not blue then the rabbit does not see the lion. If something is green then it sees the rabbit. If something is big then it likes the dog. If something visits the rabbit and it is cold then the rabbit visits the dog. If something visits the lion and it is not rough then the lion sees the rabbit. If something sees the rabbit then it likes the rabbit. Cold things are green.,The rabbit likes the rabbit.,True,OWA,train,3,RelNeg-OWA-D3-849,3,7,8,3,4,proof,[(((((((triple7) -> rule8)) -> rule3)) -> rule7))],"1. Does not Visit(Lion, Dog)
2. Is Big(Lion)
3. Is Blue(Lion)
4. Sees(Lion, Dog)
5. Visits(Lion, Dog)
6. Is Blue(Rabbit)
7. Is Cold(Rabbit)
","1. IF Cold(x) AND Not(Visit(x, Lion)) THEN Lion(dog)
2. IF Blue(rabbit) THEN Rabbit(dog)
3. IF Green(x) THEN See(x, Rabbit)
4. IF Big(x) THEN Like(x, Dog)
5. IF Visit(x, Rabbit) AND Cold(x) THEN Visit(x, Dog)
6. IF Not(Rough(x)) THEN See(x, Rabbit)
7. IF See(x, Rabbit) THEN Like(x, Rabbit)
","1. Does not Visit(Lion, Dog)
2. Is Big(Lion)
3. Is Blue(Lion)
4. Sees(Lion, Dog)
5. Visits(Lion, Dog)
6. Is Blue(Rabbit)
7. Is Cold(Rabbit)
","1. Likes(Rabbit, Rabbit)
",False,False
136,30399,6,2111,"Charlie is young. Erin is white. Fiona is cold. Fiona is furry. Fiona is quiet. Fiona is white. Harry is nice. If something is cold then it is quiet. All cold, quiet things are white. Cold, blue things are furry. Furry things are young. Nice things are cold. If Fiona is blue then Fiona is nice. If Fiona is young and Fiona is furry then Fiona is white. All nice things are blue.",Harry is white.,True,OWA,train,3,AttNoneg-OWA-D3-1077,3,7,8,3,6,proof,[(((((triple7) -> rule5) ((((triple7) -> rule5)) -> rule1)) -> rule2))],"1. Young(Charlie)
2. White(Erin)
3. Cold(Fiona)
4. Furry(Fiona)
5. Quiet(Fiona)
6. White(Fiona)
7. Nice(Harry)
","1. IF Cold(thing) THEN Quiet(thing)
2. IF All Cold, Quiet(thing) THEN All White(thing)
3. IF Cold, Blue(thing) THEN Furry(thing)
4. IF Furry(thing) THEN Young(thing)
5. IF Nice(thing) THEN Cold(thing)
6. IF Blue(Fiona) THEN Nice(Fiona)
7. IF Young(Fiona) AND Furry(Fiona) THEN White(Fiona)
8. IF All Nice(thing) THEN Blue(thing)
","1. Young(Charlie)
2. White(Erin)
3. Cold(Fiona)
4. Furry(Fiona)
5. Quiet(Fiona)
6. White(Fiona)
7. Nice(Harry)
8. NOTHING.
","1. White(Harry)
",False,False
137,29959,6,2081,The bald eagle is cold. The bald eagle is green. The cat visits the dog. The dog chases the bald eagle. The dog chases the cat. The dog is green. The dog does not see the cat. If someone chases the bald eagle and they visit the dog then they visit the cat. If someone is green then they visit the cat. If someone visits the cat then the cat chases the bald eagle. If someone is blue then they see the cat. If the cat chases the dog then the dog is not green. If someone visits the dog and they do not see the bald eagle then the dog is not green. If someone is cold then they do not visit the dog. If the cat is not green then the cat visits the bald eagle.,The cat visits the cat.,True,OWA,train,3,RelNeg-OWA-D3-276,3,7,8,3,5,proof,[(((((((triple2) -> rule2)) -> rule3) triple3) -> rule1) OR ((((((triple6) -> rule2)) -> rule3) triple3) -> rule1))],"1. Cold(BaldEagle)
2. Green(BaldEagle)
3. Visit(Cat, Dog)
4. Chase(Dog, BaldEagle)
5. Chase(Dog, Cat)
6. Green(Dog)
7. See(Dog, Cat)
","1. IF Chase(someone, bald eagle) AND Visit(someone, dog) THEN Visit(someone, cat)
2. IF Green(someone) THEN Visit(someone, cat)
3. IF Visit(someone, cat) THEN Chase(cat, bald eagle)
4. IF See(someone, cat) THEN Not(Green(someone))
5. IF Not(Green(dog)) THEN Not(Visit(someone, dog))
6. IF Cold(someone) THEN Not(Visit(someone, dog))
7. IF Not(Green(cat)) THEN Visit(cat, bald eagle)
","1. Cold(BaldEagle)
2. Green(BaldEagle)
3. Visit(Cat, Dog)
4. Chase(Dog, BaldEagle)
5. Chase(Dog, Cat)
6. Green(Dog)
7. See(Dog, Cat)
8. NOTHING.
","1. Visit(Cat)
",False,False
138,28345,6,1970,"Charlie is quiet. Charlie is young. Erin is quiet. Erin is not red. Fiona is big. Fiona is quiet. Fiona is red. Red people are cold. If someone is young then they are cold. Cold people are big. If Erin is young and Erin is not quiet then Erin is white. All white people are not young. All red people are rough. All big, cold people are rough. If Fiona is not quiet then Fiona is not rough.",Charlie is rough.,True,OWA,train,3,AttNeg-OWA-D3-1347,3,7,8,3,6,proof,[(((((((triple2) -> rule2)) -> rule3) ((triple2) -> rule2)) -> rule7))],"1. Quiet(Charlie)
2. Young(Charlie)
3. Quiet(Erin)
4. Not Red(Erin)
5. Big(Fiona)
6. Quiet(Fiona)
7. Red(Fiona)
","1. IF Cold(people) THEN Big(people)
2. IF Young(person) THEN Cold(person)
3. IF Erin(is) Young(and) Not(quiet) THEN White(Erin)
4. IF All(white) THEN Not(young)
5. IF Red(person) THEN Rough(person)
6. IF Big(person) AND Cold(person) THEN Rough(person)
7. IF Not(quiet)(Fiona) THEN Not(rough)(Fiona)
","1. Quiet(Charlie)
2. Young(Charlie)
3. Quiet(Erin)
4. Not Red(Erin)
5. Big(Fiona)
6. Quiet(Fiona)
7. Red(Fiona)
8. NOTHING
","1. Rough(Charlie)
",False,False
139,18777,6,1298,"Bob is green. Bob is quiet. Bob is not white. Erin is not green. Erin is nice. Fiona is smart. Harry is cold. If something is cold then it is green. If Fiona is nice then Fiona is quiet. If Erin is green then Erin is quiet. If something is green then it is quiet. All quiet, white things are rough. All rough things are white. If something is cold and quiet then it is white. If something is rough and not green then it is not white.",Harry is white.,True,OWA,test,3,AttNeg-OWA-D3-713,4,7,8,3,5,proof,[(((triple7 ((((triple7) -> rule1)) -> rule4)) -> rule7))],"1. Green(Bob)
2. Quiet(Bob)
3. Not White(Bob)
4. Nice(Erin)
5. Smart(Fiona)
6. Cold(Harry)
","1. IF Cold(x) THEN Green(x)
2. IF Nice(Fiona) THEN Quiet(Fiona)
3. IF Green(Erin) THEN Quiet(Erin)
4. IF Green(x) THEN Quiet(x)
5. IF Quiet(x) THEN White(x)
6. IF Rough(x) THEN White(x)
7. IF Cold(x) AND Quiet(x) THEN White(x)
8. IF Not Green(x) THEN Not White(x)
","1. Green(Bob)
2. Quiet(Bob)
3. Not White(Bob)
4. Nice(Erin)
5. Smart(Fiona)
6. Cold(Harry)
7. NOTHING.
","1. White(Harry)
",False,False
140,40003,6,1905,"Anne is blue. Anne is rough. Anne is white. Bob is rough. Bob is white. Dave is nice. Gary is red. Kind, red people are young. If Bob is nice then Bob is red. If Gary is young and Gary is blue then Gary is nice. Nice, kind people are white. If someone is young and kind then they are rough. Red people are kind. If someone is rough and white then they are blue. All blue, rough people are nice.",Gary is rough.,True,OWA,train,5,AttNoneg-OWA-D5-1040,5,7,8,3,7,proof,[(((((((triple7) -> rule6) triple7) -> rule1) ((triple7) -> rule6)) -> rule5))],"1. Blue(Anne)
2. Rough(Anne)
3. White(Anne)
4. Rough(Bob)
5. White(Bob)
6. Nice(Dave)
7. Red(Gary)
","1. IF Kind(people) THEN Young(people)
2. IF Nice(Bob) THEN Red(Bob)
3. IF Young(Gary) AND Blue(Gary) THEN Nice(Gary)
4. IF White(people) THEN Nice(people)
5. IF Young(person) AND Kind(person) THEN Rough(person)
6. IF Red(person) THEN Kind(person)
7. IF Blue(person) AND Rough(person) THEN Nice(person)
8. IF Blue(person) THEN Nice(person)
","1. Blue(Anne)
2. Rough(Anne)
3. White(Anne)
4. Rough(Bob)
5. White(Bob)
6. Nice(Dave)
7. Red(Gary)
8. NOTHING
","1. Rough(Gary)
",False,False
141,29875,6,2075,The bald eagle does not eat the dog. The bald eagle eats the tiger. The bald eagle is cold. The bald eagle likes the dog. The dog likes the bald eagle. The dog does not visit the tiger. The tiger eats the dog. If someone likes the tiger then they visit the bald eagle. If someone is kind and they eat the bald eagle then they are rough. If someone visits the bald eagle and they are not cold then the bald eagle does not visit the tiger. If someone is rough then they like the dog. If the tiger is cold and the tiger does not eat the dog then the dog does not eat the bald eagle. If the dog visits the tiger then the tiger likes the dog. If the dog likes the bald eagle and the bald eagle is cold then the bald eagle is round. If someone is round then they like the tiger.,The bald eagle visits the bald eagle.,True,OWA,train,3,RelNeg-OWA-D3-900,3,7,8,3,5,proof,[(((((((triple5 triple3) -> rule7)) -> rule8)) -> rule1))],"1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
","1. IF Like(tiger) THEN Visit(baldEagle)
2. IF Kind(person) AND Eat(baldEagle) THEN Rough(person)
3. IF Visit(baldEagle) AND Not Cold(baldEagle) THEN Visit(tiger)
4. IF Rough(person) THEN Like(dog)
5. IF Cold(tiger) AND Not Eat(dog) THEN Eat(baldEagle)
6. IF Visit(dog) THEN Like(tiger)
7. IF Like(baldEagle) AND Cold(baldEagle) THEN Round(baldEagle)
8. IF Round(person) THEN Like(tiger)
","1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. NOTHING
","1. Visit(Bald Eagle, Bald Eagle)
",False,False
142,63565,6,4412,The lion eats the rabbit. The lion needs the rabbit. The lion sees the rabbit. The rabbit eats the lion. The rabbit is rough. The rabbit is young. The rabbit sees the lion. If something is kind and it needs the rabbit then it is young. If something sees the lion then the lion is cold. All rough things are kind. If something sees the rabbit and it is cold then it is kind. If something sees the lion then the lion needs the rabbit. If something eats the lion then it is cold. If something eats the lion and it sees the rabbit then it needs the rabbit. If the lion is young then the lion needs the rabbit.,The lion is young.,True,OWA,train,3,RelNoneg-OWA-D3-1240,3,7,8,3,6,proof,[(((((triple3 ((triple7) -> rule2)) -> rule4) triple2) -> rule1) OR ((((triple3 ((triple7) -> rule2)) -> rule4) ((triple7) -> rule5)) -> rule1))],"1. Eat(Lion, Rabbit)
2. Need(Lion, Rabbit)
3. See(Lion, Rabbit)
4. Eat(Rabbit, Lion)
5. Rough(Rabbit)
6. Young(Rabbit)
7. See(Rabbit, Lion)
","1. IF Kind(something) AND Needs(rabbit, something) THEN Young(something)
2. IF See(something, lion) THEN Cold(lion)
3. IF Rough(thing) THEN Kind(thing)
4. IF See(something, rabbit) AND Cold(something) THEN Kind(something)
5. IF See(something, lion) THEN Need(rabbit, lion)
6. IF Eat(lion) THEN Cold(lion)
7. IF Eat(lion) AND See(something, rabbit) THEN Need(rabbit, lion)
8. IF Young(lion) THEN Need(rabbit, lion)
","1. Eat(Lion, Rabbit)
2. Need(Lion, Rabbit)
3. See(Lion, Rabbit)
4. Eat(Rabbit, Lion)
5. Rough(Rabbit)
6. Young(Rabbit)
7. See(Rabbit, Lion)
8. NOTHING
","1. Young(Lion)
",False,False
143,31763,6,1516,"Anne is blue. Anne is cold. Anne is white. Dave is green. Fiona is smart. Gary is cold. Gary is young. Cold, kind things are young. All smart, kind things are cold. Blue things are white. All young things are blue. All smart things are kind. If something is green and kind then it is young. If Gary is cold and Gary is green then Gary is smart. If something is cold and young then it is blue.",Fiona is young.,True,OWA,train,5,AttNoneg-OWA-D5-930,5,7,8,3,7,proof,[(((((triple5 ((triple5) -> rule5)) -> rule2) ((triple5) -> rule5)) -> rule1))],"1. Blue(Anne)
2. Cold(Anne)
3. White(Anne)
4. Green(Dave)
5. Smart(Fiona)
6. Cold(Gary)
7. Young(Gary)
","1. IF Cold(thing) AND Kind(thing) THEN Young(thing)
2. IF Smart(thing) AND Kind(thing) THEN Cold(thing)
3. IF Blue(thing) AND Young(thing) THEN thing(thing)
4. IF Young(thing) AND Blue(thing) THEN thing(thing)
5. IF Smart(Gary) AND Cold(Gary) THEN thing(Gary)
6. IF Cold(thing) AND Young(thing) THEN Blue(thing)
","1. Blue(Anne)
2. Cold(Anne)
3. White(Anne)
4. Green(Dave)
5. Smart(Fiona)
6. Cold(Gary)
7. Young(Gary)
8. NOTHING
","1. Young(Fiona)
",False,False
144,57221,6,3971,The cat eats the cow. The cat is cold. The cat is rough. The cat likes the cow. The cat visits the cow. The cow eats the cat. The cow likes the cat. If the cat visits the cow and the cow likes the cat then the cat eats the cow. All cold people are nice. If someone is nice and they visit the cow then they are kind. If the cow visits the cat then the cat is rough. If someone visits the cat then the cat eats the cow. If someone is kind then they like the cat. If someone visits the cow and the cow eats the cat then they are rough. If the cat is kind then the cat likes the cow.,The cat likes the cat.,True,OWA,train,3,RelNoneg-OWA-D3-95,3,7,8,3,5,proof,[(((((((triple2) -> rule2) triple5) -> rule3)) -> rule6))],"1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. Eat(Cat, Cow)
5. Visit(Cat, Cow)
6. Eat(Cow, Cat)
7. Like(Cow, Cat)
","1. IF Visit(cat, cow) AND Like(cow, cat) THEN Eat(cat, cow)
2. IF Cold(person) THEN Nice(person)
3. IF Nice(person) AND Visit(person, cow) THEN Kind(person)
4. IF Visit(cat, cow) THEN Rough(cat)
5. IF Visit(person, cow) AND Eat(cow, person) THEN Kind(person)
6. IF Kind(person) THEN Like(person, cat)
7. IF Visit(cat, cow) AND Rough(cat) THEN Eat(cat, cow)
8. IF Kind(cat) THEN Like(cat, cow)
","1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. Eat(Cat, Cow)
5. Visit(Cat, Cow)
6. Eat(Cow, Cat)
7. Like(Cow, Cat)
","1. Good(Cat)
2. Need(Cat, Cat)
",False,False
145,67145,6,3197,The bald eagle needs the mouse. The bald eagle does not visit the lion. The cow is round. The cow does not see the bald eagle. The cow sees the mouse. The lion sees the mouse. The mouse does not need the cow. If something needs the cow then it sees the lion. If something visits the bald eagle then it is red. If the cow does not need the mouse then the cow is cold. If something visits the bald eagle then the bald eagle visits the cow. If something sees the mouse then it visits the cow. If the lion sees the bald eagle then the bald eagle does not need the mouse. If something visits the cow then it visits the bald eagle. If something visits the bald eagle then it is not young.,The bald eagle visits the cow.,True,OWA,train,5,RelNeg-OWA-D5-470,5,7,8,3,4,proof,[(((((((triple5) -> rule5)) -> rule7)) -> rule4) OR ((((((triple6) -> rule5)) -> rule7)) -> rule4))],"1. Good(Bob)
2. Need(Bob, Apple)
3. Round(Cow)
4. See(Cow, Mouse)
5. See(Lion, Mouse)
6. Need(Mouse, Cow)
","1. IF Need(something) THEN See(lion)
2. IF Visit(something) THEN Red(something)
3. IF Not Need(cow) THEN Cold(cow)
4. IF Visit(bald eagle) THEN Visit(cow)
5. IF See(mouse) THEN Visit(cow)
6. IF See(lion) THEN Not Need(mouse)
7. IF Visit(cow) THEN Visit(bald eagle)
8. IF Visit(bald eagle) THEN Not Young(bald eagle)
","1. Good(Bob)
2. Need(Bob, Apple)
3. Round(Cow)
4. See(Cow, Mouse)
5. See(Lion, Mouse)
6. Need(Mouse, Cow)
","1. Visit(Bald Eagle, Cow)
",False,False
146,16193,6,774,"Bob is cold. Bob is red. Bob is smart. Charlie is red. Dave is green. Dave is smart. Gary is cold. Green, smart people are blue. Cold people are blue. If someone is nice and smart then they are red. If someone is green then they are red. Cold, red people are green. All blue people are nice. If someone is blue and nice then they are smart. If someone is smart and blue then they are cold.",Gary is smart.,True,OWA,train,5,AttNeg-OWA-D5-424,5,7,8,3,6,proof,[(((((triple7) -> rule2) ((((triple7) -> rule2)) -> rule6)) -> rule7))],"1. Cold(Bob)
2. Red(Bob)
3. Smart(Bob)
4. Red(Charlie)
5. Green(Dave)
6. Smart(Dave)
7. Cold(Gary)
","1. IF Blue(person) THEN Nice(person)
2. IF Nice(person) THEN Red(person)
3. IF Green(person) THEN Red(person)
4. IF Cold(person) THEN Blue(person)
5. IF Red(person) THEN Nice(person)
6. IF Smart(person) THEN Blue(person)
7. IF Blue(person) THEN Cold(person)
","1. Cold(Bob)
2. Red(Bob)
3. Smart(Bob)
4. Red(Charlie)
5. Green(Dave)
6. Smart(Dave)
7. Cold(Gary)
8. NOTHING
","1. Smart(Gary)
",False,False
147,5171,6,365,The bald eagle chases the cat. The bald eagle is nice. The bald eagle needs the cat. The bald eagle sees the cat. The cat chases the bald eagle. The cat is young. The cat sees the bald eagle. If someone needs the bald eagle and the bald eagle is cold then the bald eagle chases the cat. If someone chases the bald eagle then the bald eagle sees the cat. If someone sees the bald eagle then the bald eagle is nice. If someone sees the cat and the cat sees the bald eagle then they are big. If someone is kind then they see the cat. If the bald eagle chases the cat and the bald eagle needs the cat then the cat sees the bald eagle. If someone sees the bald eagle and they are cold then they are nice. If someone sees the cat then the cat is kind.,The cat is big.,True,OWA,train,3,RelNoneg-OWA-D3-1330,3,7,8,3,5,proof,[(((((((triple4) -> rule8)) -> rule5) triple7) -> rule4) OR ((((((triple4) -> rule8)) -> rule5) ((triple1 triple3) -> rule6)) -> rule4) OR ((((((((triple5) -> rule2)) -> rule8)) -> rule5) triple7) -> rule4) OR ((((((((triple5) -> rule2)) -> rule8)) -> rule5) ((triple1 triple3) -> rule6)) -> rule4))],"1. Chase(BaldEagle, Cat)
2. Nice(BaldEagle)
3. Need(BaldEagle, Cat)
4. See(BaldEagle, Cat)
5. Chase(Cat, BaldEagle)
6. Young(Cat)
7. See(Cat, BaldEagle)
","1. IF Cold(bald eagle) AND Needs(bald eagle, cat) THEN Chases(bald eagle, cat)
2. IF Chases(bald eagle, cat) THEN Sees(bald eagle, cat)
3. IF Sees(bald eagle, cat) THEN Nice(bald eagle)
4. IF Sees(cat) AND Sees(bald eagle) THEN Big(cat)
5. IF Kind(person) THEN See(cat)
6. IF Chases(bald eagle, cat) AND Needs(bald eagle, cat) THEN See(cat)
7. IF See(bald eagle) AND Cold(bald eagle) THEN Nice(bald eagle)
8. IF See(cat) THEN Kind(cat)
","1. Chase(BaldEagle, Cat)
2. Nice(BaldEagle)
3. Need(BaldEagle, Cat)
4. See(BaldEagle, Cat)
5. Chase(Cat, BaldEagle)
6. Young(Cat)
7. See(Cat, BaldEagle)
","1. Big(Cat)
",False,False
148,17321,6,1196,The bald eagle chases the cow. The bald eagle eats the cow. The bald eagle is big. The bald eagle visits the cow. The cow is big. The cow is blue. The cow is red. If something chases the bald eagle and it visits the bald eagle then it is young. If the bald eagle eats the cow and the cow visits the bald eagle then the cow is nice. If something is blue then it chases the cow. If the bald eagle visits the cow then the bald eagle is big. If something visits the bald eagle then it eats the cow. If something chases the bald eagle then the bald eagle is young. If the cow visits the bald eagle then the bald eagle is red. If something chases the cow then it visits the bald eagle.,The cow eats the cow.,True,OWA,test,3,RelNoneg-OWA-D3-1427,3,7,8,3,4,proof,[(((((((triple6) -> rule3)) -> rule8)) -> rule5))],"1. Chases(BaldEagle, Cow)
2. Eats(BaldEagle, Cow)
3. Big(BaldEagle)
4. Visits(BaldEagle, Cow)
5. Big(Cow)
6. Blue(Cow)
7. Red(Cow)
","1. IF Chase(something, bald eagle) AND Visit(bald eagle, something), THEN Young(bald eagle)
2. IF Eat(bald eagle, cow) AND Visit(cow, bald eagle), THEN Nice(cow)
3. IF Blue(something), THEN Chase(something, cow)
4. IF Visit(bald eagle, cow), THEN Big(bald eagle)
5. IF Visit(something, bald eagle), THEN Eat(something, cow)
6. IF Chase(bald eagle, something), THEN Young(bald eagle)
7. IF Visit(cow, bald eagle), THEN Red(bald eagle)
8. IF Chase(something, cow), THEN Visit(bald eagle, something)
","1. Chases(BaldEagle, Cow)
2. Eats(BaldEagle, Cow)
3. Big(BaldEagle)
4. Visits(BaldEagle, Cow)
5. Big(Cow)
6. Blue(Cow)
7. Red(Cow)
8. NOTHING
","1. Eat(Cow)
",False,False
149,14057,6,971,"Charlie is green. Erin is round. Erin is white. Fiona is big. Fiona is smart. Fiona is white. Harry is blue. If Fiona is blue and Fiona is white then Fiona is young. Round people are blue. Young people are green. If someone is big then they are round. All white, smart people are blue. If someone is young and smart then they are green. If someone is blue and young then they are round. If Charlie is smart then Charlie is white.",Fiona is green.,True,OWA,test,3,AttNoneg-OWA-D3-1697,3,7,8,3,6,proof,[(((((((triple6 triple5) -> rule5) triple6) -> rule1)) -> rule3) OR ((((((triple6 triple5) -> rule5) triple6) -> rule1) triple5) -> rule6) OR ((((((((triple4) -> rule4)) -> rule2) triple6) -> rule1)) -> rule3) OR ((((((((triple4) -> rule4)) -> rule2) triple6) -> rule1) triple5) -> rule6))],"1. Green(Charlie)
2. Round(Erin)
3. White(Erin)
4. Big(Fiona)
5. Smart(Fiona)
6. White(Fiona)
7. Blue(Harry)
","1. IF Blue(Fiona) AND White(Fiona) THEN Young(Fiona)
2. ROUND(people)
3. IF Big(person) THEN Round(person)
4. IF White(person) AND Smart(person) THEN Blue(person)
5. IF Young(person) AND Smart(person) THEN Green(person)
6. IF Blue(person) AND Young(person) THEN Round(person)
7. IF Smart(Charlie) THEN White(Charlie)
","1. Green(Charlie)
2. Round(Erin)
3. White(Erin)
4. Big(Fiona)
5. Smart(Fiona)
6. White(Fiona)
7. Blue(Harry)
8. NOTHING.
","1. Green(Fiona)
",False,False
150,49449,6,2355,"Dave is big. Fiona is cold. Gary is not nice. Gary is round. Gary is white. Harry is not blue. Harry is nice. If Gary is blue and Gary is not nice then Gary is not white. Blue people are round. If someone is white and blue then they are not round. All cold people are round. Nice people are rough. Rough people are cold. All round, rough people are big. Big people are white.",Harry is round.,True,OWA,train,5,AttNeg-OWA-D5-583,5,7,8,3,4,proof,[(((((((triple7) -> rule5)) -> rule6)) -> rule4))],"1. Big(Dave)
2. Cold(Fiona)
3. Not Nice(Gary)
4. Round(Gary)
5. White(Gary)
6. Not Blue(Harry)
7. Nice(Harry)
","1. IF Blue(Gary) AND Not Nice(Gary) THEN Not White(Gary)
2. BLUE(People)
3. IF White(X) AND Blue(X) THEN Not Round(X)
4. IF Round(X) AND Cold(X) THEN Nice(X)
5. IF Nice(X) THEN Rough(X)
6. IF Rough(X) THEN Cold(X)
7. IF Round(X) AND Big(X) THEN White(X)
","1. Big(Dave)
2. Cold(Fiona)
3. Not Nice(Gary)
4. Round(Gary)
5. White(Gary)
6. Not Blue(Harry)
7. Nice(Harry)
8. NOTHING
","1. Round(Harry)
",False,False
151,39,6,2,The bear chases the squirrel. The bear is blue. The bear is not kind. The bear is young. The bear sees the squirrel. The squirrel chases the bear. The squirrel visits the bear. If someone is young and they visit the squirrel then the squirrel sees the bear. If someone visits the bear and they are blue then the bear visits the squirrel. If someone chases the squirrel then they visit the bear. If someone sees the bear and the bear is round then they visit the bear. If the squirrel is blue and the squirrel sees the bear then the squirrel visits the bear. If someone visits the bear then they are round. If the bear does not visit the squirrel then the squirrel is not nice. If someone chases the bear and they do not see the bear then they do not see the squirrel.,The squirrel sees the bear.,True,OWA,dev,3,RelNeg-OWA-D3-675,3,7,8,3,6,proof,[(((triple4 ((((triple1) -> rule3) triple2) -> rule2)) -> rule1))],"1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. Blue(Bear)
5. Not Kind(Bear)
6. Young(Bear)
7. See(Bear, Squirrel)
8. Chase(Squirrel, Bear)
9. Visit(Squirrel, Bear)
","1. IF Young(person) AND Visit(person, squirrel) THEN Squirrel(see, bear)
2. IF Visit(person, bear) AND Blue(person) THEN Bear(visit, squirrel)
3. IF Chase(person, squirrel) THEN Visit(person, bear)
4. IF See(person, bear) AND Round(bear) THEN Visit(person, bear)
5. IF Blue(squirrel) AND See(squirrel, bear) THEN Visit(squirrel, bear)
6. IF Visit(person, bear) THEN Round(person)
7. IF Chase(person, bear) AND Do not see(person, bear) THEN Do not see(person, squirrel)
","1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. Blue(Bear)
5. Not Kind(Bear)
6. Young(Bear)
7. See(Bear, Squirrel)
8. Chase(Squirrel, Bear)
9. Visit(Squirrel, Bear)
10. NOTHING
","1. Sees(Squirrel, Bear)
",False,False
152,61869,6,4296,Gary is big. Gary is furry. Gary is kind. Gary is not round. Gary is white. Harry is big. Harry is white. All white things are big. Big things are green. If Harry is green and Harry is not white then Harry is not kind. If something is big and furry then it is kind. If something is green and not white then it is not kind. If something is round and white then it is not furry. If something is green then it is furry. If Gary is green then Gary is kind.,Harry is kind.,True,OWA,train,3,AttNeg-OWA-D3-1580,3,7,8,3,5,proof,[(((triple6 ((((triple6) -> rule2)) -> rule7)) -> rule4) OR ((((triple7) -> rule1) ((((triple6) -> rule2)) -> rule7)) -> rule4) OR ((triple6 ((((((triple7) -> rule1)) -> rule2)) -> rule7)) -> rule4) OR ((((triple7) -> rule1) ((((((triple7) -> rule1)) -> rule2)) -> rule7)) -> rule4))],"1. Big(Gary)
2. Furry(Gary)
3. Kind(Gary)
4. Not Round(Gary)
5. White(Gary)
6. Big(Harry)
7. White(Harry)
","1. IF White(thing) THEN Big(thing)
2. IF Big(thing) THEN Green(thing)
3. IF Green(Harry) AND Not White(Harry) THEN Not Kind(Harry)
4. IF Big(thing) AND Furry(thing) THEN Kind(thing)
5. IF Green(thing) AND Not White(thing) THEN Not Kind(thing)
6. IF Round(thing) AND White(thing) THEN Not Furry(thing)
7. IF Green(thing) THEN Furry(thing)
8. IF Gary is Green THEN Kind(Gary)
","1. Big(Gary)
2. Furry(Gary)
3. Kind(Gary)
4. Not Round(Gary)
5. White(Gary)
6. Big(Harry)
7. White(Harry)
","1. Kind(Harry)
",False,False
153,4327,6,299,The bald eagle chases the squirrel. The bald eagle eats the squirrel. The bald eagle likes the squirrel. The squirrel chases the bald eagle. The squirrel eats the bald eagle. The squirrel is round. The squirrel likes the bald eagle. If the squirrel likes the bald eagle and the squirrel is green then the squirrel eats the bald eagle. If something likes the bald eagle then it eats the squirrel. If something eats the squirrel then it chases the squirrel. If something eats the squirrel then the squirrel chases the bald eagle. If something chases the bald eagle then the bald eagle chases the squirrel. All red things are rough. If something chases the squirrel then it is rough. Red things are green.,The squirrel is rough.,True,OWA,dev,3,RelNoneg-OWA-D3-1387,3,7,8,3,4,proof,[(((((((triple7) -> rule2)) -> rule3)) -> rule7))],"1. Chase(BaldEagle, Squirrel)
2. Eat(BaldEagle, Squirrel)
3. Like(BaldEagle, Squirrel)
4. Chase(Squirrel, BaldEagle)
5. Eat(Squirrel, BaldEagle)
6. Round(Squirrel)
7. Like(Squirrel, BaldEagle)
","1. IF Like(squirrel, bald_eagle) AND Green(squirrel) THEN Eat(squirrel, bald_eagle)
2. IF Like(something, bald_eagle) THEN Eat(something, squirrel)
3. IF Eat(something, squirrel) THEN Chase(something, squirrel)
4. IF Eat(something, squirrel) THEN Chase(squirrel, bald_eagle)
5. IF Rough(something) THEN Chase(something, squirrel)
6. IF Red(thing) THEN Rough(thing)
7. IF Chase(something, squirrel) THEN Green(something)
","1. Chase(BaldEagle, Squirrel)
2. Eat(BaldEagle, Squirrel)
3. Like(BaldEagle, Squirrel)
4. Chase(Squirrel, BaldEagle)
5. Eat(Squirrel, BaldEagle)
6. Round(Squirrel)
7. Like(Squirrel, BaldEagle)
8. NOTHING.
","1. Rough(Squirrel)
",False,False
