,nr,q_nr,theory_nr,theory,question,answer,meta_folder,meta_file,meta_depth,meta_id,D_maxD,D_NFact,D_NRule,Q_Dep,Q_Len,Q_strategy,Q_proofs,formulated_facts_str,formulated_rules_str,resulted_new_facts_list,formulated_query_list,answer_code,answer_LLM
10,7879,4,711,The dog chases the rabbit. The dog is young. The dog sees the rabbit. The rabbit is kind. The rabbit sees the dog. The tiger eats the dog. The tiger is big. If someone chases the rabbit then they are red. If someone sees the rabbit and they are red then they are big. If someone sees the dog and they eat the rabbit then the dog eats the rabbit. If the rabbit eats the tiger then the rabbit is young. If someone sees the tiger and they see the dog then the tiger eats the dog. If someone is red then they eat the tiger. If someone eats the tiger and the tiger chases the rabbit then the rabbit is young. If the rabbit is red and the rabbit eats the tiger then the rabbit is big.,The dog is big.,True,OWA,test,2,RelNoneg-OWA-D2-1898,2,7,8,2,4,proof,[(((triple3 ((triple1) -> rule1)) -> rule2))],"1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. Young(Dog)
5. See(Dog, Rabbit)
6. Kind(Rabbit)
7. See(Rabbit, Dog)
8. Eat(Tiger, Dog)
9. Big(Tiger)
","1. IF Red(someone) THEN Young(rabbit)
2. IF Red(someone) AND See(rabbit) THEN Big(rabbit)
3. IF Eat(rabbit) THEN Eat(tiger)
4. IF See(tiger) THEN Eat(dog)
5. IF Red(someone) THEN Eat(tiger)
6. IF Eat(tiger) AND Chase(rabbit) THEN Young(rabbit)
7. IF Red(rabbit) THEN Big(rabbit)
","1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. Young(Dog)
5. See(Dog, Rabbit)
6. Kind(Rabbit)
7. See(Rabbit, Dog)
8. Eat(Tiger, Dog)
9. Big(Tiger)
10. NOTHING
","1. Big(dog)
",False,False
11,13819,4,654,Anne is round. Bob is round. Fiona is red. Fiona is smart. Fiona is young. Harry is not big. Harry is cold. Young people are round. All quiet people are cold. Big people are not cold. If Harry is smart and Harry is red then Harry is round. Smart people are young. If someone is cold then they are smart. If Bob is young then Bob is not big. All round people are quiet.,Anne is cold.,True,OWA,test,5,AttNeg-OWA-D5-1147,5,7,8,2,3,proof,[(((((triple1) -> rule8)) -> rule2))],"1. Round(Anne)
2. Round(Bob)
3. Red(Fiona)
4. Smart(Fiona)
5. Young(Fiona)
6. Not Big(Harry)
7. Cold(Harry)
","1. IF Young(people) THEN Round(people)
2. IF Quiet(people) THEN Cold(people)
3. IF Big(people) THEN Not Cold(people)
4. IF Smart(Harry) AND Red(Harry) THEN Round(Harry)
5. IF Smart(people) THEN Young(people)
6. IF Cold(people) THEN Smart(people)
7. IF Young(Bob) THEN Not Big(Bob)
8. IF Round(people) THEN Quiet(people)
","1. Round(Anne)
2. Round(Bob)
3. Red(Fiona)
4. Smart(Fiona)
5. Young(Fiona)
6. Not Big(Harry)
7. Cold(Harry)
8. NOTHING
","1. Cold(Anne)
",False,False
12,63445,4,4404,"Anne is furry. Anne is quiet. Anne is round. Anne is smart. Gary is quiet. Gary is red. Gary is rough. Quiet people are round. If Gary is rough and Gary is round then Gary is furry. Rough, round people are red. If Gary is nice and Gary is smart then Gary is furry. If Gary is quiet then Gary is red. If Gary is red and Gary is rough then Gary is round. Round people are rough. Furry people are smart.",Gary is furry.,True,OWA,train,3,AttNoneg-OWA-D3-714,3,7,8,2,4,proof,[(((triple7 ((triple5) -> rule1)) -> rule2) OR ((triple7 ((triple6 triple7) -> rule6)) -> rule2) OR ((triple7 ((((triple5) -> rule5) triple7) -> rule6)) -> rule2) OR ((((((triple5) -> rule1)) -> rule7) ((triple5) -> rule1)) -> rule2) OR ((((((triple5) -> rule1)) -> rule7) ((triple6 triple7) -> rule6)) -> rule2) OR ((((((triple5) -> rule1)) -> rule7) ((((triple5) -> rule5) triple7) -> rule6)) -> rule2))],"1. Furry(Anne)
2. Quiet(Anne)
3. Round(Anne)
4. Smart(Anne)
5. Quiet(Gary)
6. Red(Gary)
7. Rough(Gary)
","1. IF Quiet(people) THEN Round(people)
2. IF Gary(is) Rough AND Gary(is) Round THEN Furry(Gary)
3. IF Rough(people) AND Round(people) THEN Red(people)
4. IF Nice(Gary) AND Smart(Gary) THEN Furry(Gary)
5. IF Quiet(Gary) THEN Red(Gary)
6. IF Red(Gary) AND Round(Gary) THEN Round(Gary)
7. IF Round(people) THEN Rough(people)
8. IF Furry(people) THEN Smart(people)
","1. Furry(Anne)
2. Quiet(Anne)
3. Round(Anne)
4. Smart(Anne)
5. Quiet(Gary)
6. Red(Gary)
7. Rough(Gary)
8. NOTHING.
","1. Furry(Gary)
",False,False
13,13161,4,909,"Gary is furry. Gary is quiet. Gary is red. Gary is white. Harry is big. Harry is quiet. Harry is red. All furry, quiet people are young. All quiet people are big. If someone is red then they are big. If someone is furry and quiet then they are nice. If Harry is quiet then Harry is red. Furry, young people are white. Quiet people are furry. All quiet, furry people are young.",Harry is nice.,True,OWA,test,3,AttNoneg-OWA-D3-852,3,7,8,2,4,proof,[(((((triple6) -> rule7) triple6) -> rule4))],"1. Furry(Gary)
2. Quiet(Gary)
3. Red(Gary)
4. White(Gary)
5. Big(Harry)
6. Quiet(Harry)
7. Red(Harry)
","1. IF Furry(people) AND Quiet(people) THEN Young(people)
2. IF Quiet(people) THEN Big(people)
3. IF Red(person) THEN Big(person)
4. IF Furry(person) AND Quiet(person) THEN Nice(person)
5. IF Quiet(Harry) THEN Red(Harry)
6. IF Furry(person) AND Young(person) THEN White(person)
7. IF Quiet(person) THEN Furry(person)
8. IF Furry(person) AND Quiet(person) THEN Young(person)
","1. Furry(Gary)
2. Quiet(Gary)
3. Red(Gary)
4. White(Gary)
5. Big(Harry)
6. Quiet(Harry)
7. Red(Harry)
8. NOTHING
","1. Nice(Harry)
",False,False
14,2623,4,180,"Erin is blue. Erin is nice. Erin is quiet. Fiona is green. Fiona is nice. Fiona is quiet. Fiona is white. All smart things are quiet. If something is blue and quiet then it is green. All green things are cold. Cold, blue things are nice. If something is cold then it is smart. All green things are cold. If something is blue and green then it is nice. If Erin is green and Erin is smart then Erin is blue.",Erin is cold.,True,OWA,test,3,AttNoneg-OWA-D3-1033,3,7,8,2,4,proof,[(((((triple1 triple3) -> rule2)) -> rule3) OR ((((triple1 triple3) -> rule2)) -> rule6))],"1. Blue(Erin)
2. Nice(Erin)
3. Quiet(Erin)
4. Green(Fiona)
5. Nice(Fiona)
6. Quiet(Fiona)
7. White(Fiona)
","1. IF Smart(thing) THEN Quiet(thing)
2. IF Blue(thing) AND Quiet(thing) THEN Green(thing)
3. IF Cold(thing) THEN Green(thing)
4. IF Green(thing) THEN Cold(thing)
5. IF Blue(thing) AND Cold(thing) THEN Nice(thing)
6. IF Green(Erin) AND Smart(Erin) THEN Blue(Erin)
","1. Blue(Erin)
2. Nice(Erin)
3. Quiet(Erin)
4. Green(Fiona)
5. Nice(Fiona)
6. Quiet(Fiona)
7. White(Fiona)
8. NOTHING
","1. Cold(Erin)
",False,False
15,64943,4,3093,The cat eats the cow. The cat is kind. The cat visits the dog. The cow sees the dog. The dog is red. The dog visits the rabbit. The rabbit sees the cow. If the cat eats the cow then the cow is round. If something visits the cow and it is round then the cow visits the cat. If something eats the rabbit then it sees the cow. If something visits the cat and it visits the dog then it is cold. If something eats the rabbit and it sees the cow then the rabbit is round. If something eats the cow then the cow is kind. If something is round then it eats the rabbit. If something visits the rabbit and it sees the dog then the dog visits the cat.,The cow eats the rabbit.,True,OWA,train,5,RelNoneg-OWA-D5-235,5,7,8,2,3,proof,[(((((triple1) -> rule1)) -> rule7))],"1. Kind(Cat)
2. Eat(Cat, Cow)
3. Visit(Cat, Dog)
4. See(Cat, Dog)
5. Red(Dog)
6. Visit(Dog, Rabbit)
7. See(Rabbit, Cow)
","1. IF Round(cat) THEN Round(cow)
2. IF Visit(cow) AND Round(cow) THEN Visit(cat)
3. IF Eat(rabbit) THEN See(cow)
4. IF Visit(rabbit) AND See(cow) THEN Round(rabbit)
5. IF Eat(cow) THEN Kind(cow)
6. IF Round(person) THEN Eat(rabbit)
7. IF Visit(person) AND Round(person) THEN Visit(dog)
","1. Kind(Cat)
2. Eat(Cat, Cow)
3. Visit(Cat, Dog)
4. See(Cat, Dog)
5. Red(Dog)
6. Visit(Dog, Rabbit)
7. See(Rabbit, Cow)
8. NOTHING.
","1. Eat(Cow, Rabbit)
",False,False
16,55077,4,3825,Anne is not big. Anne is quiet. Anne is not young. Erin is not big. Erin is green. Harry is furry. Harry is not green. If something is furry then it is quiet. If something is furry then it is quiet. White things are young. If something is white then it is furry. Green things are white. White things are green. If something is white and not big then it is green. If Harry is white then Harry is green.,Erin is young.,True,OWA,train,3,AttNeg-OWA-D3-481,3,7,8,2,3,proof,[(((((triple5) -> rule5)) -> rule3))],"1. Not Big(Anne)
2. Quiet(Anne)
3. Not Young(Anne)
4. Not Big(Erin)
5. Green(Erin)
6. Furry(Harry)
7. Not Green(Harry)
","1. IF Furry(x) THEN Quiet(x)
2. IF Furry(x) THEN Quiet(x)
3. IF Young(x) THEN White(x)
4. IF White(x) THEN Furry(x)
5. IF Green(x) THEN White(x)
6. IF White(x) AND Not Big(x) THEN Green(x)
7. IF White(Harry) THEN Green(Harry)
","1. Not Big(Anne)
2. Quiet(Anne)
3. Not Young(Anne)
4. Not Big(Erin)
5. Green(Erin)
6. Furry(Harry)
7. Not Green(Harry)
8. NOTHING
","1. Young(Erin)
",False,False
17,4659,4,322,The bear chases the rabbit. The bear likes the rabbit. The rabbit chases the bear. The rabbit is blue. The rabbit is green. The rabbit likes the bear. The rabbit sees the bear. If something likes the rabbit and it is blue then it likes the bear. If something chases the rabbit and it sees the bear then the bear sees the rabbit. If the bear chases the rabbit and the bear sees the rabbit then the bear likes the rabbit. If something chases the bear then it chases the rabbit. If something chases the bear then it is red. If something sees the bear and it chases the rabbit then the bear likes the rabbit. If something sees the rabbit and it chases the rabbit then it is red. If something chases the bear then the bear is blue.,The bear likes the bear.,True,OWA,dev,3,RelNoneg-OWA-D3-86,3,7,8,2,4,proof,[(((triple2 ((triple3) -> rule8)) -> rule1) OR ((((triple7 ((triple3) -> rule4)) -> rule6) ((triple3) -> rule8)) -> rule1) OR ((((triple1 ((((triple3) -> rule4) triple7) -> rule2)) -> rule3) ((triple3) -> rule8)) -> rule1))],"1. Chase(Bear, Rabbit)
2. Like(Bear, Rabbit)
3. Chase(Rabbit, Bear)
4. Blue(Rabbit)
5. Green(Rabbit)
6. Like(Rabbit, Bear)
7. See(Rabbit, Bear)
","1. IF Red(something) AND Chases(something, rabbit) THEN Blue(bear)
2. IF See(something, bear) AND Chases(something, rabbit) THEN Red(rabbit)
3. IF Chases(something, bear) THEN Chases(something, rabbit)
4. IF Chases(something, bear) THEN Blue(bear)
5. IF See(something, rabbit) AND Chases(something, rabbit) THEN Red(rabbit)
6. IF See(something, bear) AND Chases(something, rabbit) THEN Blue(rabbit)
7. IF Chases(something, bear) THEN Red(bear)
","1. Chase(Bear, Rabbit)
2. Like(Bear, Rabbit)
3. Chase(Rabbit, Bear)
4. Blue(Rabbit)
5. Green(Rabbit)
6. Like(Rabbit, Bear)
7. See(Rabbit, Bear)
8. NOTHING.
","1. Like(Bear, Bear)
",False,False
18,50543,4,3507,The bear is rough. The bear is round. The cat chases the rabbit. The cat chases the tiger. The rabbit is round. The rabbit needs the tiger. The tiger needs the bear. If the rabbit visits the cat then the rabbit visits the tiger. If something chases the rabbit then the rabbit chases the cat. If something needs the bear and the bear is round then it chases the cat. If the bear visits the cat and the bear needs the cat then the bear needs the tiger. If something chases the rabbit and it chases the tiger then the tiger needs the bear. If something visits the rabbit and the rabbit is rough then the rabbit is green. If something visits the tiger and it needs the tiger then the tiger is round. If something needs the tiger then it visits the cat.,The rabbit visits the tiger.,True,OWA,train,3,RelNoneg-OWA-D3-318,3,7,8,2,3,proof,[(((((triple6) -> rule8)) -> rule1))],"1. Rough(Bear)
2. Round(Bear)
3. Chase(Cat, Rabbit)
4. Chase(Cat, Tiger)
5. Round(Rabbit)
6. Need(Rabbit, Tiger)
7. Need(Tiger, Bear)
","1. IF Visit(rabbit, cat) THEN Visit(rabbit, tiger)
2. IF Chase(rabbit, something) THEN Chase(rabbit, cat)
3. IF Need(bear, something) AND Round(bear) THEN Chase(bear, cat)
4. IF Visit(bear, cat) AND Need(bear, cat) THEN Need(bear, tiger)
5. IF Chase(rabbit, something) AND Chase(tiger, something) THEN Need(tiger, bear)
6. IF Visit(rabbit, something) AND Rough(rabbit) THEN Green(rabbit)
7. IF Visit(tiger, something) AND Need(tiger, something) THEN Round(tiger)
8. IF Need(something, tiger) THEN Visit(something, cat)
","1. Rough(Bear)
2. Round(Bear)
3. Chase(Cat, Rabbit)
4. Chase(Cat, Tiger)
5. Round(Rabbit)
6. Need(Rabbit, Tiger)
7. Need(Tiger, Bear)
","1. Visit(Rabbit, Tiger)
",False,False
19,215,4,19,"Charlie is big. Charlie is blue. Charlie is green. Gary is big. Gary is quiet. Gary is smart. Gary is white. All nice people are white. All big, nice people are blue. White, big people are blue. White people are smart. All big, nice people are blue. All blue people are green. Nice people are big. If Gary is quiet then Gary is big.",Gary is green.,True,OWA,dev,2,AttNoneg-OWA-D2-2060,2,7,8,2,4,proof,[(((((triple7 triple4) -> rule3)) -> rule6) OR ((((triple7 ((triple5) -> rule8)) -> rule3)) -> rule6))],"1. Big(Charlie)
2. Blue(Charlie)
3. Green(Charlie)
4. Big(Gary)
5. Quiet(Gary)
6. Smart(Gary)
7. White(Gary)
","1. IF Nice(people) THEN White(people)
2. IF Big(people) AND Nice(people) THEN Blue(people)
3. IF White(people) AND Big(people) THEN Blue(people)
4. IF Smart(people) THEN White(people)
5. IF Big(people) AND Nice(people) THEN Blue(people)
6. IF Blue(people) THEN Green(people)
7. IF Big(people) THEN Nice(people)
8. IF Quiet(Gary) THEN Big(Gary)
","1. Big(Charlie)
2. Blue(Charlie)
3. Green(Charlie)
4. Big(Gary)
5. Quiet(Gary)
6. Smart(Gary)
7. White(Gary)
8. NOTHING
","1. Green(Gary)
",False,False
