,nr,q_nr,theory_nr,theory,question,answer,meta_folder,meta_file,meta_depth,meta_id,D_maxD,D_NFact,D_NRule,Q_Dep,Q_Len,Q_strategy,Q_proofs
409114,9055,8,431,"Charlie is smart. Dave is rough. Erin is big. Erin is round. Erin is smart. Fiona is cold. Fiona is round. All rough things are cold. All round, cold things are rough. Smart things are big. If something is round and not rough then it is blue. Rough things are blue. If something is big and not cold then it is red. If something is round and big then it is red. All blue things are smart. If something is big and not round then it is not smart.",Fiona is big.,True,OWA,train,5,AttNeg-OWA-D5-637,5,7,9,4,6,proof,[(((((((((triple7 triple6) -> rule2)) -> rule5)) -> rule8)) -> rule3))]
489678,19809,8,937,"Charlie is not furry. Charlie is smart. Charlie is young. Dave is young. Fiona is not blue. Harry is red. Harry is not rough. Rough, smart things are red. Rough things are smart. Green, red things are smart. If something is red then it is green. All smart, red things are green. Red, blue things are green. If something is young then it is blue. Furry things are young. Smart, green things are furry.",Harry is young.,True,OWA,test,5,AttNeg-OWA-D5-587,5,7,9,4,8,proof,[(((((((((triple6) -> rule4) triple6) -> rule3) ((triple6) -> rule4)) -> rule9)) -> rule8))]
472522,2653,8,122,"Anne is blue. Erin is quiet. Fiona is big. Fiona is furry. Fiona is nice. Harry is furry. Harry is not rough. Round things are blue. If something is round and not big then it is not nice. Quiet things are nice. All blue, round things are nice. Nice, rough things are round. If something is furry then it is round. Furry, blue things are quiet. Nice things are furry. If something is round and blue then it is not rough.",Erin is blue.,True,OWA,test,5,AttNeg-OWA-D5-259,5,7,9,4,5,proof,[(((((((((triple2) -> rule3)) -> rule8)) -> rule6)) -> rule1))]
472086,2217,8,102,"Charlie is kind. Charlie is nice. Charlie is quiet. Dave is rough. Dave is white. Erin is nice. Gary is not white. If something is cold then it is not furry. If Charlie is quiet then Charlie is nice. Kind things are white. Nice things are kind. If something is rough then it is kind. Cold, quiet things are rough. All cold things are quiet. If something is white and nice then it is cold. If Erin is cold then Erin is nice.",Erin is quiet.,True,OWA,test,5,AttNeg-OWA-D5-112,5,7,9,4,6,proof,[(((((((((triple6) -> rule4)) -> rule3) triple6) -> rule8)) -> rule7))]
415726,15667,8,749,"Anne is furry. Anne is green. Charlie is green. Charlie is not red. Erin is red. Erin is rough. Gary is green. All nice, smart people are green. If Anne is smart then Anne is nice. Green people are round. If Gary is round then Gary is not nice. If someone is green and not nice then they are not rough. If Erin is green and Erin is not round then Erin is red. All smart, red people are not furry. All round, red people are furry. If someone is round and not rough then they are red.",Gary is red.,True,OWA,train,5,AttNeg-OWA-D5-18,5,7,9,4,8,proof,[(((((triple7) -> rule3) ((triple7 ((((triple7) -> rule3)) -> rule4)) -> rule5)) -> rule9))]
485240,15371,8,727,"Anne is cold. Anne is smart. Bob is not big. Erin is kind. Erin is not smart. Gary is kind. Gary is white. If someone is big then they are nice. If someone is big then they are nice. Green, smart people are nice. All smart people are green. All nice people are big. White, cold people are not big. All cold people are smart. All nice, kind people are not white. Nice, big people are kind.",Anne is kind.,True,OWA,test,5,AttNeg-OWA-D5-634,5,7,9,4,10,proof,[(((((((triple2) -> rule4) triple2) -> rule3) ((((((triple2) -> rule4) triple2) -> rule3)) -> rule5)) -> rule9) OR ((((((triple2) -> rule4) triple2) -> rule3) ((((((triple2) -> rule4) ((triple1) -> rule7)) -> rule3)) -> rule5)) -> rule9) OR ((((((triple2) -> rule4) ((triple1) -> rule7)) -> rule3) ((((((triple2) -> rule4) triple2) -> rule3)) -> rule5)) -> rule9) OR ((((((((triple1) -> rule7)) -> rule4) triple2) -> rule3) ((((((triple2) -> rule4) triple2) -> rule3)) -> rule5)) -> rule9) OR ((((((triple2) -> rule4) ((triple1) -> rule7)) -> rule3) ((((((triple2) -> rule4) ((triple1) -> rule7)) -> rule3)) -> rule5)) -> rule9) OR ((((((((triple1) -> rule7)) -> rule4) triple2) -> rule3) ((((((triple2) -> rule4) ((triple1) -> rule7)) -> rule3)) -> rule5)) -> rule9) OR ((((((((triple1) -> rule7)) -> rule4) ((triple1) -> rule7)) -> rule3) ((((((triple2) -> rule4) triple2) -> rule3)) -> rule5)) -> rule9) OR ((((((((triple1) -> rule7)) -> rule4) ((triple1) -> rule7)) -> rule3) ((((((triple2) -> rule4) ((triple1) -> rule7)) -> rule3)) -> rule5)) -> rule9) OR ((((((triple2) -> rule4) triple2) -> rule3) ((((((((triple1) -> rule7)) -> rule4) triple2) -> rule3)) -> rule5)) -> rule9) OR ((((((triple2) -> rule4) triple2) -> rule3) ((((((((triple1) -> rule7)) -> rule4) ((triple1) -> rule7)) -> rule3)) -> rule5)) -> rule9) OR ((((((triple2) -> rule4) ((triple1) -> rule7)) -> rule3) ((((((((triple1) -> rule7)) -> rule4) triple2) -> rule3)) -> rule5)) -> rule9) OR ((((((((triple1) -> rule7)) -> rule4) triple2) -> rule3) ((((((((triple1) -> rule7)) -> rule4) triple2) -> rule3)) -> rule5)) -> rule9) OR ((((((triple2) -> rule4) ((triple1) -> rule7)) -> rule3) ((((((((triple1) -> rule7)) -> rule4) ((triple1) -> rule7)) -> rule3)) -> rule5)) -> rule9) OR ((((((((triple1) -> rule7)) -> rule4) triple2) -> rule3) ((((((((triple1) -> rule7)) -> rule4) ((triple1) -> rule7)) -> rule3)) -> rule5)) -> rule9) OR ((((((((triple1) -> rule7)) -> rule4) ((triple1) -> rule7)) -> rule3) ((((((((triple1) -> rule7)) -> rule4) triple2) -> rule3)) -> rule5)) -> rule9) OR ((((((((triple1) -> rule7)) -> rule4) ((triple1) -> rule7)) -> rule3) ((((((((triple1) -> rule7)) -> rule4) ((triple1) -> rule7)) -> rule3)) -> rule5)) -> rule9))]
403052,2993,8,144,Anne is nice. Charlie is blue. Charlie is nice. Charlie is red. Gary is blue. Gary is white. Harry is cold. All young people are blue. If someone is young and not smart then they are not red. All blue people are red. If someone is white and young then they are red. If someone is red and blue then they are white. If someone is red then they are cold. If someone is nice then they are cold. If someone is smart and cold then they are young. If someone is cold then they are young.,Anne is red.,True,OWA,train,5,AttNeg-OWA-D5-819,5,7,9,4,5,proof,[(((((((((triple1) -> rule7)) -> rule9)) -> rule1)) -> rule3))]
477198,7329,8,346,"Anne is nice. Anne is smart. Charlie is green. Fiona is nice. Fiona is round. Fiona is white. Harry is blue. White, kind things are nice. If something is smart and kind then it is green. If something is round and kind then it is white. Smart things are kind. Nice, white things are kind. Round things are kind. If something is nice then it is smart. All white things are round. If Charlie is green then Charlie is white.",Charlie is nice.,True,OWA,test,5,AttNeg-OWA-D5-439,5,7,9,4,7,proof,[(((((triple3) -> rule9) ((((((triple3) -> rule9)) -> rule8)) -> rule6)) -> rule1))]
499696,9797,8,463,"Anne is not green. Anne is rough. Bob is blue. Bob is quiet. Dave is not blue. Fiona is not blue. Fiona is nice. If something is green and rough then it is not blue. All nice, kind things are rough. All blue, nice things are not rough. All nice things are green. If something is white then it is green. All green things are kind. All rough things are not white. Blue things are not nice. If something is nice and not white then it is quiet.",Fiona is not white.,True,OWA,dev,5,AttNeg-OWA-D5-320,5,7,9,4,6,proof,[(((((triple7 ((((triple7) -> rule4)) -> rule6)) -> rule2)) -> rule7))]
488536,18667,8,883,"Bob is round. Charlie is round. Fiona is furry. Fiona is round. Fiona is smart. Fiona is young. Gary is red. Kind people are red. Round people are kind. If someone is young then they are cold. If someone is red then they are cold. All young people are round. Cold, red people are smart. All smart, kind people are young. All smart, cold people are furry. If someone is smart and not kind then they are not furry.",Charlie is smart.,True,OWA,test,5,AttNeg-OWA-D5-787,5,7,9,4,8,proof,[(((((((((triple2) -> rule2)) -> rule1)) -> rule4) ((((triple2) -> rule2)) -> rule1)) -> rule6))]
492862,2963,8,139,"Anne is blue. Bob is blue. Bob is green. Bob is smart. Dave is big. Dave is nice. Fiona is smart. If something is nice then it is not green. Quiet, blue things are big. If something is blue then it is young. If something is nice then it is quiet. Young things are blue. If Anne is young then Anne is quiet. If Dave is young then Dave is green. All big, quiet things are nice. If Fiona is blue then Fiona is not green.",Anne is nice.,True,OWA,dev,5,AttNeg-OWA-D5-1220,5,7,9,4,9,proof,[(((((((((triple1) -> rule3)) -> rule6) triple1) -> rule2) ((((triple1) -> rule3)) -> rule6)) -> rule8))]
455142,55083,8,2619,"Anne is furry. Anne is rough. Charlie is furry. Fiona is quiet. Fiona is red. Fiona is young. Harry is red. Young things are rough. Rough things are furry. White things are young. Young things are white. If something is red then it is white. Quiet, big things are red. Furry things are red. If something is furry and white then it is big. If Fiona is red and Fiona is quiet then Fiona is rough.",Charlie is rough.,True,OWA,train,5,AttNeg-OWA-D5-986,5,7,9,4,5,proof,[(((((((((triple3) -> rule7)) -> rule5)) -> rule3)) -> rule1))]
424706,24647,8,1177,"Bob is big. Dave is red. Dave is young. Fiona is blue. Harry is blue. Harry is kind. Harry is red. If someone is big then they are red. If someone is cold and not quiet then they are red. Cold, blue people are red. If someone is blue then they are big. If someone is red then they are young. If someone is kind then they are not cold. All kind people are not cold. If someone is young and blue then they are kind. If Fiona is kind then Fiona is blue.",Fiona is kind.,True,OWA,train,5,AttNeg-OWA-D5-796,5,7,9,4,6,proof,[(((((((((triple4) -> rule4)) -> rule1)) -> rule5) triple4) -> rule8))]
489116,19247,8,911,Charlie is nice. Fiona is big. Fiona is green. Fiona is kind. Fiona is nice. Gary is red. Harry is red. If someone is big then they are red. If Gary is nice and Gary is green then Gary is blue. If someone is big then they are nice. If someone is kind and red then they are big. If Fiona is red and Fiona is green then Fiona is blue. All green people are big. If someone is red then they are green. If Fiona is nice then Fiona is blue. If someone is blue then they are kind.,Gary is blue.,True,OWA,test,5,AttNoneg-OWA-D5-671,5,7,9,4,7,proof,[(((((((((triple6) -> rule7)) -> rule6)) -> rule3) ((triple6) -> rule7)) -> rule2))]
420248,20189,8,962,"Dave is white. Erin is round. Fiona is blue. Fiona is cold. Fiona is quiet. Fiona is white. Harry is quiet. Round, white people are blue. Cold, young people are blue. All quiet people are cold. All smart, quiet people are young. If someone is round then they are white. Cold people are smart. All blue people are quiet. All quiet people are smart. If Fiona is cold then Fiona is white.",Erin is smart.,True,OWA,train,5,AttNoneg-OWA-D5-1020,5,7,9,4,6,proof,[(((((((triple2 ((triple2) -> rule5)) -> rule1)) -> rule7)) -> rule8) OR ((((((((triple2 ((triple2) -> rule5)) -> rule1)) -> rule7)) -> rule3)) -> rule6))]
426854,26795,8,1280,"Bob is smart. Dave is nice. Dave is quiet. Dave is smart. Erin is blue. Erin is white. Gary is white. Red people are smart. Smart, white people are nice. Blue, nice people are quiet. Blue people are white. If someone is kind and red then they are white. If Bob is red and Bob is smart then Bob is white. If someone is kind then they are red. Blue people are kind. If Bob is white then Bob is blue.",Erin is nice.,True,OWA,train,5,AttNeg-OWA-D5-915,5,7,9,4,6,proof,[(((((((((triple5) -> rule8)) -> rule7)) -> rule1) triple6) -> rule2) OR ((((((((triple5) -> rule8)) -> rule7)) -> rule1) ((triple5) -> rule4)) -> rule2) OR ((((((((triple5) -> rule8)) -> rule7)) -> rule1) ((((triple5) -> rule8) ((((triple5) -> rule8)) -> rule7)) -> rule5)) -> rule2))]
438058,37999,8,1810,"Anne is young. Bob is white. Charlie is cold. Charlie is nice. Charlie is young. Fiona is not nice. Fiona is white. Nice people are furry. Quiet, cold people are furry. If Bob is quiet and Bob is furry then Bob is young. All quiet people are cold. If someone is young then they are cold. All furry, cold people are quiet. White people are quiet. Young people are kind. All nice people are white.",Bob is young.,True,OWA,train,5,AttNeg-OWA-D5-752,5,7,9,4,9,proof,[(((((triple2) -> rule7) ((((triple2) -> rule7) ((((triple2) -> rule7)) -> rule4)) -> rule2)) -> rule3))]
437684,37625,8,1793,"Bob is blue. Charlie is red. Erin is blue. Erin is cold. Erin is red. Fiona is nice. Fiona is red. If Erin is rough then Erin is blue. If Erin is kind then Erin is rough. All blue, rough people are nice. If Charlie is red and Charlie is cold then Charlie is rough. Furry people are blue. If someone is red then they are cold. Rough, red people are kind. If someone is rough then they are furry. Blue people are nice.",Charlie is blue.,True,OWA,train,5,AttNoneg-OWA-D5-6,5,7,9,4,6,proof,[(((((((triple2 ((triple2) -> rule6)) -> rule4)) -> rule8)) -> rule5))]
414172,14113,8,676,The bald eagle visits the lion. The dog is round. The dog does not need the lion. The dog visits the tiger. The lion is red. The tiger needs the bald eagle. The tiger does not visit the dog. If someone is blue and rough then they eat the bald eagle. If someone is red then they are round. If someone eats the dog then the dog is red. If someone visits the bald eagle then the bald eagle needs the dog. If the bald eagle needs the lion then the lion is nice. If someone is nice then they eat the dog. If someone is red then they are nice. If someone needs the bald eagle and they are not nice then they need the tiger. If someone is round and not rough then they need the tiger.,The dog is nice.,True,OWA,train,5,RelNeg-OWA-D5-844,5,7,9,4,5,proof,[(((((((((triple5) -> rule7)) -> rule6)) -> rule3)) -> rule7))]
440918,40859,8,1944,The cow needs the lion. The dog eats the cow. The dog is round. The dog needs the tiger. The lion needs the dog. The lion visits the tiger. The tiger eats the cow. If something eats the cow then it visits the lion. If something visits the lion then the lion is green. If something eats the lion then the lion needs the cow. If something eats the dog then it is green. If something needs the dog and it needs the lion then the dog eats the tiger. If something eats the tiger then the tiger is green. If something is green then it eats the tiger. If something is green then it does not visit the cow. If the lion visits the dog and the dog is green then the lion does not eat the tiger.,The tiger is green.,True,OWA,train,5,RelNeg-OWA-D5-797,5,7,9,4,5,proof,[(((((((((triple2) -> rule1)) -> rule2)) -> rule7)) -> rule6) OR ((((((((triple7) -> rule1)) -> rule2)) -> rule7)) -> rule6))]
487270,17401,8,823,"Anne is furry. Bob is furry. Fiona is nice. Fiona is red. Gary is blue. Gary is nice. Gary is not young. All white things are young. Red, white things are blue. If something is furry then it is white. If something is red and blue then it is round. If Bob is nice and Bob is white then Bob is round. All white things are red. Round, blue things are not nice. If Fiona is young then Fiona is nice. If Fiona is not blue then Fiona is nice.",Bob is round.,True,OWA,test,5,AttNeg-OWA-D5-623,5,7,9,4,10,proof,[(((((((triple2) -> rule3)) -> rule6) ((((((triple2) -> rule3)) -> rule6) ((triple2) -> rule3)) -> rule2)) -> rule4))]
418862,18803,8,897,"Bob is cold. Erin is blue. Fiona is big. Fiona is not round. Fiona is white. Harry is not blue. Harry is not white. All quiet people are big. Cold people are big. If someone is blue then they are big. White, cold people are blue. If someone is white and cold then they are blue. White, blue people are quiet. If someone is round and quiet then they are kind. All quiet, white people are round. All big people are white.",Erin is round.,True,OWA,train,5,AttNeg-OWA-D5-55,6,7,9,4,9,proof,[(((((((((triple2) -> rule3)) -> rule9) triple2) -> rule6) ((((triple2) -> rule3)) -> rule9)) -> rule8))]
442660,42601,8,2025,"Dave is green. Erin is furry. Fiona is blue. Fiona is furry. Harry is blue. Harry is smart. Harry is white. If someone is big then they are blue. All furry, kind people are big. If someone is furry then they are white. White, smart people are kind. All big people are kind. If Dave is blue then Dave is kind. If someone is green then they are furry. If someone is kind then they are big. If someone is white then they are blue.",Dave is kind.,True,OWA,train,5,AttNoneg-OWA-D5-685,5,7,9,4,5,proof,[(((((((((triple1) -> rule7)) -> rule3)) -> rule9)) -> rule6))]
499282,9383,8,444,The dog chases the squirrel. The lion chases the rabbit. The lion needs the dog. The lion visits the dog. The lion visits the rabbit. The rabbit is cold. The squirrel visits the dog. If something is rough and it chases the rabbit then the rabbit is rough. If something chases the squirrel then it visits the dog. If something chases the lion then it is rough. If something is green then it needs the dog. If something is green then it needs the lion. If something visits the dog then it is green. If something needs the lion then it chases the lion. All cold things are green. If the rabbit needs the lion and the lion is cold then the lion visits the squirrel.,The squirrel is rough.,True,OWA,dev,5,RelNoneg-OWA-D5-582,5,7,9,4,5,proof,[(((((((((triple7) -> rule6)) -> rule5)) -> rule7)) -> rule3))]
486266,16397,8,776,The bald eagle visits the cow. The cow likes the rabbit. The cow visits the mouse. The mouse is green. The mouse is nice. The mouse is young. The rabbit likes the mouse. If something likes the rabbit then it likes the cow. If something visits the rabbit and it needs the mouse then it needs the rabbit. If something likes the rabbit and the rabbit needs the bald eagle then the bald eagle needs the rabbit. If something likes the cow then it visits the bald eagle. If something is nice then it needs the rabbit. If the cow is nice and the cow likes the rabbit then the cow is green. If something visits the bald eagle then the bald eagle likes the rabbit. If something is kind and round then it likes the mouse. If something visits the rabbit then it likes the bald eagle.,The bald eagle likes the cow.,True,OWA,test,5,RelNoneg-OWA-D5-892,5,7,9,4,5,proof,[(((((((((triple2) -> rule1)) -> rule4)) -> rule7)) -> rule1))]
486832,16963,8,802,"Anne is red. Anne is rough. Bob is young. Dave is cold. Dave is kind. Fiona is big. Fiona is young. If Dave is cold and Dave is young then Dave is furry. If Fiona is rough and Fiona is kind then Fiona is red. Kind, rough things are red. Young, big things are rough. Rough things are furry. If something is cold and rough then it is red. All furry, rough things are kind. Young, cold things are kind. Young things are big.",Fiona is red.,True,OWA,test,5,AttNoneg-OWA-D5-3,5,7,9,4,12,proof,[(((((triple7 triple6) -> rule4) ((((((triple7 triple6) -> rule4)) -> rule5) ((triple7 triple6) -> rule4)) -> rule7)) -> rule2) OR ((((((((triple7 triple6) -> rule4)) -> rule5) ((triple7 triple6) -> rule4)) -> rule7) ((triple7 triple6) -> rule4)) -> rule3) OR ((((triple7 triple6) -> rule4) ((((((triple7 triple6) -> rule4)) -> rule5) ((triple7 ((triple7) -> rule9)) -> rule4)) -> rule7)) -> rule2) OR ((((triple7 ((triple7) -> rule9)) -> rule4) ((((((triple7 triple6) -> rule4)) -> rule5) ((triple7 triple6) -> rule4)) -> rule7)) -> rule2) OR ((((((((triple7 triple6) -> rule4)) -> rule5) ((triple7 triple6) -> rule4)) -> rule7) ((triple7 ((triple7) -> rule9)) -> rule4)) -> rule3) OR ((((((((triple7 triple6) -> rule4)) -> rule5) ((triple7 ((triple7) -> rule9)) -> rule4)) -> rule7) ((triple7 triple6) -> rule4)) -> rule3) OR ((((triple7 ((triple7) -> rule9)) -> rule4) ((((((triple7 triple6) -> rule4)) -> rule5) ((triple7 ((triple7) -> rule9)) -> rule4)) -> rule7)) -> rule2) OR ((((((((triple7 triple6) -> rule4)) -> rule5) ((triple7 ((triple7) -> rule9)) -> rule4)) -> rule7) ((triple7 ((triple7) -> rule9)) -> rule4)) -> rule3) OR ((((triple7 triple6) -> rule4) ((((((triple7 ((triple7) -> rule9)) -> rule4)) -> rule5) ((triple7 triple6) -> rule4)) -> rule7)) -> rule2) OR ((((((((triple7 ((triple7) -> rule9)) -> rule4)) -> rule5) ((triple7 triple6) -> rule4)) -> rule7) ((triple7 triple6) -> rule4)) -> rule3) OR ((((triple7 triple6) -> rule4) ((((((triple7 ((triple7) -> rule9)) -> rule4)) -> rule5) ((triple7 ((triple7) -> rule9)) -> rule4)) -> rule7)) -> rule2) OR ((((triple7 ((triple7) -> rule9)) -> rule4) ((((((triple7 ((triple7) -> rule9)) -> rule4)) -> rule5) ((triple7 triple6) -> rule4)) -> rule7)) -> rule2) OR ((((((((triple7 ((triple7) -> rule9)) -> rule4)) -> rule5) ((triple7 triple6) -> rule4)) -> rule7) ((triple7 ((triple7) -> rule9)) -> rule4)) -> rule3) OR ((((((((triple7 ((triple7) -> rule9)) -> rule4)) -> rule5) ((triple7 ((triple7) -> rule9)) -> rule4)) -> rule7) ((triple7 triple6) -> rule4)) -> rule3) OR ((((triple7 ((triple7) -> rule9)) -> rule4) ((((((triple7 ((triple7) -> rule9)) -> rule4)) -> rule5) ((triple7 ((triple7) -> rule9)) -> rule4)) -> rule7)) -> rule2) OR ((((((((triple7 ((triple7) -> rule9)) -> rule4)) -> rule5) ((triple7 ((triple7) -> rule9)) -> rule4)) -> rule7) ((triple7 ((triple7) -> rule9)) -> rule4)) -> rule3))]
404634,4575,8,219,"Bob is red. Erin is not quiet. Erin is young. Fiona is rough. Gary is blue. Gary is not quiet. Gary is rough. All rough people are not quiet. Blue people are red. If Erin is blue and Erin is cold then Erin is not furry. All furry, young people are not cold. If someone is rough then they are blue. Young people are furry. If Bob is cold and Bob is blue then Bob is not rough. If someone is red then they are young. If Gary is rough and Gary is blue then Gary is furry.",Fiona is furry.,True,OWA,train,5,AttNeg-OWA-D5-732,5,7,9,4,5,proof,[(((((((((triple4) -> rule5)) -> rule2)) -> rule8)) -> rule6))]
491858,1959,8,93,"Bob is nice. Bob is rough. Dave is rough. Fiona is cold. Fiona is furry. Gary is red. Gary is young. Red people are nice. Rough people are young. If Bob is nice and Bob is smart then Bob is young. If someone is smart and furry then they are rough. Furry, young people are red. Smart, rough people are young. Nice people are red. If someone is cold then they are smart. If someone is nice then they are young.",Fiona is red.,True,OWA,dev,5,AttNoneg-OWA-D5-555,5,7,9,4,7,proof,[(((triple5 ((((((triple4) -> rule8) triple5) -> rule4)) -> rule2)) -> rule5) OR ((triple5 ((((triple4) -> rule8) ((((triple4) -> rule8) triple5) -> rule4)) -> rule6)) -> rule5))]
